"species","decimalLongitude","decimalLatitude","coordinateUncertaintyInMeters","year"
"Oncorhynchus nerka",-116.900951,47.937015,374,2024
"Oncorhynchus nerka",-116.898032,47.935952,407,2024
"Oncorhynchus nerka",-116.986053,50.228458,5,2024
"Oncorhynchus nerka",-134.548023,58.417203,4,2024
"Oncorhynchus nerka",-116.901842,47.937206,298,2024
"Oncorhynchus nerka",-117.124246,49.601116,713,2024
"Oncorhynchus nerka",-116.896311,47.935376,372,2024
"Oncorhynchus nerka",-125.989568,53.778275,120,2024
"Oncorhynchus nerka",-121.472003,51.812736,1345,2024
"Oncorhynchus nerka",-116.905109,47.936902,569,2024
"Oncorhynchus nerka",-148.878967,60.787617,4,2024
"Oncorhynchus nerka",-149.969314,60.486478,5,2024
"Oncorhynchus nerka",-119.766158,49.745064,5,2024
"Oncorhynchus nerka",-149.27275,61.230733,22,2024
"Oncorhynchus nerka",-117.12648,49.603726,211,2024
"Oncorhynchus nerka",-148.878821,60.787585,186,2024
"Oncorhynchus nerka",-119.548283,49.310513,16,2024
"Oncorhynchus nerka",-134.548752,58.416279,15,2024
"Oncorhynchus nerka",-121.632579,48.725334,4730,2024
"Oncorhynchus nerka",-149.432089,60.501123,3,2024
"Oncorhynchus nerka",-149.829244,61.076097,6,2024
"Oncorhynchus nerka",-119.977136,38.19449,444,2024
"Oncorhynchus nerka",-149.271745,61.230483,4,2024
"Oncorhynchus nerka",-132.73905,53.24778,1000,2024
"Oncorhynchus nerka",-132.749413,53.361293,NA,2024
"Oncorhynchus nerka",-126.13388,50.47433,1000,2024
"Oncorhynchus nerka",-132.750307,53.361615,NA,2024
"Oncorhynchus nerka",-132.2325,52.79317,1000,2024
"Oncorhynchus nerka",-132.73388,53.25183,1000,2024
"Oncorhynchus nerka",-132.750077,53.361178,NA,2024
"Oncorhynchus nerka",-132.754913,53.358077,NA,2024
"Oncorhynchus nerka",-132.750798,53.360373,NA,2024
"Oncorhynchus nerka",-132.747038,53.361337,NA,2024
"Oncorhynchus nerka",-126.16003,50.48378,1000,2024
"Oncorhynchus nerka",-132.748742,53.365188,NA,2024
"Oncorhynchus nerka",-132.75077,53.2446,1000,2024
"Oncorhynchus nerka",-127.44636,50.83014,1000,2024
"Oncorhynchus nerka",-127.40148,50.85917,1000,2024
"Oncorhynchus nerka",-125.36152,50.21067,1000,2024
"Oncorhynchus nerka",-132.757422,53.361515,NA,2024
"Oncorhynchus nerka",-132.751147,53.362328,NA,2024
"Oncorhynchus nerka",-127.49623,50.78117,1000,2024
"Oncorhynchus nerka",-124.63588,49.72908,1000,2024
"Oncorhynchus nerka",-127.46926,50.8152,1000,2024
"Oncorhynchus nerka",-132.749332,53.362585,NA,2024
"Oncorhynchus nerka",-132.75199,53.362278,NA,2024
"Oncorhynchus nerka",-122.59577,49.20164,1000,2024
"Oncorhynchus nerka",-132.753188,53.360453,NA,2024
"Oncorhynchus nerka",-132.75908,53.24202,1000,2024
"Oncorhynchus nerka",-132.753463,53.362542,NA,2024
"Oncorhynchus nerka",-124.53418,49.7967,1000,2024
"Oncorhynchus nerka",-126.13654,50.46147,1000,2024
"Oncorhynchus nerka",-132.748072,53.361117,NA,2024
"Oncorhynchus nerka",-132.748303,53.363345,NA,2024
"Oncorhynchus nerka",-132.745743,53.359157,NA,2024
"Oncorhynchus nerka",-126.16595,50.47103,1000,2024
"Oncorhynchus nerka",-127.50134,50.7748,1000,2024
"Oncorhynchus nerka",-124.59031,49.79284,1000,2024
"Oncorhynchus nerka",-122.82233,49.22073,1000,2024
"Oncorhynchus nerka",-132.751785,53.361153,NA,2024
"Oncorhynchus nerka",-122.29967,49.12907,1000,2024
"Oncorhynchus nerka",-124.66613,49.72571,1000,2024
"Oncorhynchus nerka",-125.38144,50.21061,1000,2024
"Oncorhynchus nerka",-122.67846,49.19986,1000,2024
"Oncorhynchus nerka",-126.16877,50.46478,1000,2024
"Oncorhynchus nerka",-127.39371,50.86454,1000,2024
"Oncorhynchus nerka",-132.747855,53.360918,NA,2024
"Oncorhynchus nerka",-126.13496,50.46796,1000,2024
"Oncorhynchus nerka",-124.65572,49.72678,1000,2024
"Oncorhynchus nerka",-132.753463,53.363292,NA,2024
"Oncorhynchus nerka",-124.6456,49.72799,1000,2024
"Oncorhynchus nerka",-122.82102,49.21783,1000,2024
"Oncorhynchus nerka",-122.30035,49.12333,1000,2024
"Oncorhynchus nerka",-132.745872,53.3604,NA,2024
"Oncorhynchus nerka",-132.745132,53.360178,NA,2024
"Oncorhynchus nerka",-127.43183,50.83995,1000,2024
"Oncorhynchus nerka",-124.74626,49.71597,1000,2024
"Oncorhynchus nerka",-127.45393,50.82511,1000,2024
"Oncorhynchus nerka",-127.4388,50.83448,1000,2024
"Oncorhynchus nerka",-132.23087,52.79697,1000,2024
"Oncorhynchus nerka",-126.16304,50.47728,1000,2024
"Oncorhynchus nerka",-132.715552,53.436105,NA,2024
"Oncorhynchus nerka",-124.52274,49.79759,1000,2024
"Oncorhynchus nerka",-132.77148,53.350282,NA,2024
"Oncorhynchus nerka",-122.59012,49.20363,1000,2024
"Oncorhynchus nerka",-127.46101,50.81998,1000,2024
"Oncorhynchus nerka",-132.749365,53.361387,NA,2024
"Oncorhynchus nerka",-122.90343,49.20422,1000,2024
"Oncorhynchus gorbuscha",-126.307162,50.845785,1588,2025
"Oncorhynchus gorbuscha",-123.365342,48.524606,4,2025
"Oncorhynchus gorbuscha",-132.073447,53.252073,27,2025
"Oncorhynchus gorbuscha",-123.622013,48.741498,3,2025
"Oncorhynchus gorbuscha",-124.676543,49.497011,56,2025
"Oncorhynchus gorbuscha",-131.831106,55.448996,399,2025
"Oncorhynchus gorbuscha",-125.897022,49.152147,NA,2025
"Oncorhynchus gorbuscha",-123.192925,48.734638,203,2025
"Oncorhynchus gorbuscha",-126.497969,50.746686,38,2025
"Oncorhynchus gorbuscha",-124.243883,49.311473,179,2025
"Oncorhynchus gorbuscha",-126.677619,50.7877,15,2025
"Oncorhynchus gorbuscha",-126.677528,50.787789,3,2025
"Oncorhynchus gorbuscha",-126.501983,50.785703,2,2025
"Oncorhynchus gorbuscha",-161.091369,60.517503,3,2025
"Oncorhynchus gorbuscha",-150.90442,61.951195,18,2025
"Oncorhynchus gorbuscha",-126.503433,50.7844,5,2025
"Oncorhynchus gorbuscha",-126.503862,50.78437,4,2025
"Oncorhynchus gorbuscha",-147.519288,61.016485,3858,2025
"Oncorhynchus gorbuscha",-134.846348,58.439127,596,2025
"Oncorhynchus gorbuscha",-136.372528,58.241753,3906,2025
"Oncorhynchus gorbuscha",-135.317017,57.049256,18,2025
"Oncorhynchus gorbuscha",-123.571723,48.34765,NA,2025
"Oncorhynchus gorbuscha",-123.63028,48.313137,13,2025
"Oncorhynchus gorbuscha",-146.31938,61.083442,4,2025
"Oncorhynchus gorbuscha",-147.517926,61.01528,116,2025
"Oncorhynchus gorbuscha",-161.546391,60.802866,730,2025
"Oncorhynchus gorbuscha",-135.359055,59.496578,14,2025
"Oncorhynchus gorbuscha",-151.04045,61.93785,6,2025
"Oncorhynchus gorbuscha",-135.317,57.049247,17,2025
"Oncorhynchus gorbuscha",-135.318678,57.052126,31,2025
"Oncorhynchus gorbuscha",-147.522285,61.012876,2470,2025
"Oncorhynchus gorbuscha",-124.353587,44.575553,2,2025
"Oncorhynchus gorbuscha",-151.594872,60.031698,12,2025
"Oncorhynchus gorbuscha",-150.908267,61.955787,94,2025
"Oncorhynchus gorbuscha",-148.633066,60.786473,NA,2025
"Oncorhynchus gorbuscha",-150.918131,61.906481,NA,2025
"Oncorhynchus gorbuscha",-149.829198,61.076166,5,2025
"Oncorhynchus gorbuscha",-149.444687,60.049283,2,2025
"Oncorhynchus gorbuscha",-149.829208,61.0761,3,2025
"Oncorhynchus gorbuscha",-149.827392,61.23053,96,2025
"Oncorhynchus gorbuscha",-160.508772,55.1818,172,2025
"Oncorhynchus gorbuscha",-148.660919,60.777659,NA,2025
"Oncorhynchus gorbuscha",-146.306019,61.08387,24,2025
"Oncorhynchus gorbuscha",-148.659413,60.778129,10,2025
"Oncorhynchus gorbuscha",-148.659088,60.778653,3,2025
"Oncorhynchus gorbuscha",-122.328804,47.400047,358,2025
"Oncorhynchus gorbuscha",-135.391,57.25,1000,2025
"Oncorhynchus gorbuscha",-135.317003,59.452178,5,2025
"Oncorhynchus gorbuscha",-148.660522,60.778163,16,2025
"Oncorhynchus gorbuscha",-151.272424,60.529479,3,2025
"Oncorhynchus gorbuscha",-148.660047,60.778071,NA,2025
"Oncorhynchus gorbuscha",-149.823622,61.077538,6,2025
"Oncorhynchus gorbuscha",-149.823464,61.077505,90,2025
"Oncorhynchus gorbuscha",-149.829289,61.076139,20,2025
"Oncorhynchus gorbuscha",-149.823737,61.077762,10,2025
"Oncorhynchus gorbuscha",-135.317757,59.451916,4,2025
"Oncorhynchus gorbuscha",-149.924015,61.207683,2,2025
"Oncorhynchus gorbuscha",-122.400696,47.801802,NA,2025
"Oncorhynchus gorbuscha",-132.441263,55.673032,NA,2025
"Oncorhynchus gorbuscha",-152.523255,57.768763,4,2025
"Oncorhynchus gorbuscha",-122.401085,47.530936,29,2025
"Oncorhynchus gorbuscha",-134.606019,58.38999,3,2025
"Oncorhynchus gorbuscha",-135.310452,59.452928,236,2025
"Oncorhynchus gorbuscha",-123.126499,49.727838,3,2025
"Oncorhynchus gorbuscha",-149.369116,60.121446,3,2025
"Oncorhynchus gorbuscha",-122.495103,47.292858,13,2025
"Oncorhynchus gorbuscha",-128.662138,54.52137,4,2025
"Oncorhynchus gorbuscha",-128.560897,54.515442,3,2025
"Oncorhynchus gorbuscha",-136.280953,58.10084,2,2025
"Oncorhynchus gorbuscha",-134.327942,58.25792,7,2025
"Oncorhynchus gorbuscha",-149.827012,61.230738,14,2025
"Oncorhynchus gorbuscha",-135.31688,57.049247,4,2025
"Oncorhynchus gorbuscha",-150.903288,61.90575,138,2025
"Oncorhynchus gorbuscha",-122.456695,47.880425,4,2025
"Oncorhynchus gorbuscha",-149.823743,61.080114,1169,2025
"Oncorhynchus gorbuscha",-149.346444,60.080056,5,2025
"Oncorhynchus gorbuscha",-149.829222,61.076095,8,2025
"Oncorhynchus gorbuscha",-146.348442,61.126596,NA,2025
"Oncorhynchus gorbuscha",-152.204362,57.618275,6,2025
"Oncorhynchus gorbuscha",-160.527102,55.189099,3524,2025
"Oncorhynchus gorbuscha",-147.514306,61.017583,NA,2025
"Oncorhynchus gorbuscha",-148.66037,60.777645,4,2025
"Oncorhynchus gorbuscha",-131.527071,55.327087,118,2025
"Oncorhynchus gorbuscha",-149.571062,61.3145,20,2025
"Oncorhynchus gorbuscha",-123.138343,49.110227,229,2025
"Oncorhynchus gorbuscha",-135.324433,57.049839,3,2025
"Oncorhynchus gorbuscha",-148.659072,60.778267,9,2025
"Oncorhynchus gorbuscha",-123.155571,49.732963,9,2025
"Oncorhynchus gorbuscha",-123.139625,49.110631,4,2025
"Oncorhynchus gorbuscha",-123.602675,48.336671,244,2025
"Oncorhynchus gorbuscha",-128.065231,55.09715,2698,2025
"Oncorhynchus gorbuscha",-135.318072,57.048037,141,2025
"Oncorhynchus gorbuscha",-132.339797,56.341788,10,2025
"Oncorhynchus gorbuscha",-126.24688,50.439122,11,2025
"Oncorhynchus gorbuscha",-131.641592,55.341279,15,2025
"Oncorhynchus gorbuscha",-131.524108,55.325742,264,2025
"Oncorhynchus gorbuscha",-149.575828,61.31124,24,2025
"Oncorhynchus gorbuscha",-149.370728,60.18232,4,2025
"Oncorhynchus gorbuscha",-126.539825,52.397203,4,2025
"Oncorhynchus gorbuscha",-123.115661,49.095242,1947,2025
"Oncorhynchus gorbuscha",-125.073054,49.746418,NA,2025
"Oncorhynchus gorbuscha",-146.306011,61.083373,NA,2025
"Oncorhynchus gorbuscha",-135.317149,59.451915,31,2025
"Oncorhynchus gorbuscha",-149.645592,60.921191,4,2025
"Oncorhynchus gorbuscha",-135.317024,59.452168,4,2025
"Oncorhynchus gorbuscha",-123.13848,49.110222,4,2025
"Oncorhynchus gorbuscha",-131.6436,55.34345,11,2025
"Oncorhynchus gorbuscha",-123.126444,49.727834,7,2025
"Oncorhynchus gorbuscha",-135.31703,57.049208,10,2025
"Oncorhynchus gorbuscha",-122.389974,47.811042,10,2025
"Oncorhynchus gorbuscha",-123.236431,49.558281,24,2025
"Oncorhynchus gorbuscha",-149.446175,60.054334,908,2025
"Oncorhynchus gorbuscha",-149.823608,61.077622,NA,2025
"Oncorhynchus gorbuscha",-122.902434,49.511749,4,2025
"Oncorhynchus gorbuscha",-147.517742,61.015103,NA,2025
"Oncorhynchus gorbuscha",-131.643587,55.343567,12,2025
"Oncorhynchus gorbuscha",-122.7088,47.074507,130,2025
"Oncorhynchus gorbuscha",-135.380145,57.20139,NA,2025
"Oncorhynchus gorbuscha",-147.517631,61.015267,NA,2025
"Oncorhynchus gorbuscha",-123.131863,49.793591,NA,2025
"Oncorhynchus gorbuscha",-149.575333,61.311847,94,2025
"Oncorhynchus gorbuscha",-122.482921,47.285988,696,2025
"Oncorhynchus gorbuscha",-147.514303,61.017411,NA,2025
"Oncorhynchus gorbuscha",-135.682292,59.28497,187,2025
"Oncorhynchus gorbuscha",-123.146408,49.68943,83,2025
"Oncorhynchus gorbuscha",-123.140431,49.110469,173,2025
"Oncorhynchus gorbuscha",-135.009207,57.332626,13,2025
"Oncorhynchus gorbuscha",-147.517617,61.015272,NA,2025
"Oncorhynchus gorbuscha",-134.633055,58.428945,5,2025
"Oncorhynchus gorbuscha",-123.1315,49.7938,NA,2025
"Oncorhynchus gorbuscha",-135.291745,57.074293,9,2025
"Oncorhynchus gorbuscha",-135.467373,58.133724,NA,2025
"Oncorhynchus gorbuscha",-152.241698,57.614122,NA,2025
"Oncorhynchus gorbuscha",-122.082595,49.146353,879,2025
"Oncorhynchus gorbuscha",-149.829225,61.076108,6,2025
"Oncorhynchus gorbuscha",-131.643667,55.343511,57,2025
"Oncorhynchus gorbuscha",-127.997178,55.569983,3,2025
"Oncorhynchus gorbuscha",-149.828902,61.076083,31,2025
"Oncorhynchus gorbuscha",-135.324985,57.049421,136,2025
"Oncorhynchus gorbuscha",-127.328522,55.014836,7,2025
"Oncorhynchus gorbuscha",-135.317092,57.049237,56,2025
"Oncorhynchus gorbuscha",-152.241826,57.614299,NA,2025
"Oncorhynchus gorbuscha",-131.642631,55.342366,69,2025
"Oncorhynchus gorbuscha",-135.324296,57.049974,8,2025
"Oncorhynchus gorbuscha",-131.641296,55.341005,60,2025
"Oncorhynchus gorbuscha",-152.824598,58.080317,NA,2025
"Oncorhynchus gorbuscha",-132.42778,53.34313,4,2025
"Oncorhynchus gorbuscha",-135.319931,59.452208,5,2025
"Oncorhynchus gorbuscha",-134.419753,58.29799,105,2025
"Oncorhynchus gorbuscha",-146.321043,61.084372,834,2025
"Oncorhynchus gorbuscha",-123.723337,49.439442,292,2025
"Oncorhynchus gorbuscha",-131.618701,55.333333,NA,2025
"Oncorhynchus gorbuscha",-131.64017,55.343916,92,2025
"Oncorhynchus gorbuscha",-135.027544,57.848175,783,2025
"Oncorhynchus gorbuscha",-131.637467,55.343473,70,2025
"Oncorhynchus gorbuscha",-152.445518,57.84143,2,2025
"Oncorhynchus gorbuscha",-136.219844,57.956194,1,2025
"Oncorhynchus gorbuscha",-152.404993,57.436607,NA,2025
"Oncorhynchus gorbuscha",-149.825518,61.077364,8,2025
"Oncorhynchus gorbuscha",-135.319917,59.452225,5,2025
"Oncorhynchus gorbuscha",-135.324903,57.049568,201,2025
"Oncorhynchus gorbuscha",-135.323385,57.048995,75,2025
"Oncorhynchus gorbuscha",-124.84039,50.599903,61,2025
"Oncorhynchus gorbuscha",-123.10606,47.954994,204,2025
"Oncorhynchus gorbuscha",-123.106609,47.956317,261,2025
"Oncorhynchus gorbuscha",-149.826388,61.076624,174,2025
"Oncorhynchus gorbuscha",-135.31703,59.45182,4,2025
"Oncorhynchus gorbuscha",-127.058074,54.692956,273,2025
"Oncorhynchus gorbuscha",-127.058207,54.692458,180,2025
"Oncorhynchus gorbuscha",-122.749556,48.387267,8786,2025
"Oncorhynchus gorbuscha",-146.306052,61.083816,49,2025
"Oncorhynchus gorbuscha",-147.514611,61.018403,NA,2025
"Oncorhynchus gorbuscha",-148.660324,60.778061,4,2025
"Oncorhynchus gorbuscha",-128.413025,54.526058,87,2025
"Oncorhynchus gorbuscha",-123.178712,49.777103,14,2025
"Oncorhynchus gorbuscha",-123.159303,49.731925,4,2025
"Oncorhynchus gorbuscha",-121.915506,48.879316,15,2025
"Oncorhynchus gorbuscha",-123.132186,49.695172,5,2025
"Oncorhynchus gorbuscha",-121.911694,48.879322,15,2025
"Oncorhynchus gorbuscha",-122.003268,49.182367,15,2025
"Oncorhynchus gorbuscha",-123.114753,49.34283,1,2025
"Oncorhynchus gorbuscha",-123.221479,49.581913,1,2025
"Oncorhynchus gorbuscha",-123.150303,49.735667,NA,2025
"Oncorhynchus gorbuscha",-123.221347,49.581769,8,2025
"Oncorhynchus gorbuscha",-123.145231,49.002728,31,2025
"Oncorhynchus gorbuscha",-123.132636,49.738975,NA,2025
"Oncorhynchus gorbuscha",-121.391433,50.321105,11,2025
"Oncorhynchus gorbuscha",-121.43227,49.384612,32,2025
"Oncorhynchus gorbuscha",-122.077667,47.865333,7,2025
"Oncorhynchus gorbuscha",-125.00393,49.683837,1145,2025
"Oncorhynchus gorbuscha",-131.6436,55.343605,4,2025
"Oncorhynchus gorbuscha",-123.974695,49.20651,94,2025
"Oncorhynchus gorbuscha",-123.968613,49.20613,65,2025
"Oncorhynchus gorbuscha",-123.150194,49.735569,NA,2025
"Oncorhynchus gorbuscha",-123.159286,49.732005,32,2025
"Oncorhynchus gorbuscha",-123.159455,49.73175,4,2025
"Oncorhynchus gorbuscha",-151.856336,59.789492,105,2025
"Oncorhynchus gorbuscha",-121.970313,50.671025,33,2025
"Oncorhynchus gorbuscha",-147.606008,60.980128,NA,2025
"Oncorhynchus gorbuscha",-122.003258,49.182472,5,2025
"Oncorhynchus gorbuscha",-122.207397,47.346063,14,2025
"Oncorhynchus gorbuscha",-123.146461,49.737095,4762,2025
"Oncorhynchus gorbuscha",-124.371392,49.778805,15,2025
"Oncorhynchus gorbuscha",-123.131011,49.731168,152,2025
"Oncorhynchus gorbuscha",-123.150253,49.735722,NA,2025
"Oncorhynchus gorbuscha",-123.159255,49.731842,5,2025
"Oncorhynchus gorbuscha",-123.159378,49.731803,4,2025
"Oncorhynchus gorbuscha",-123.150361,49.735667,NA,2025
"Oncorhynchus gorbuscha",-121.919769,47.673275,NA,2025
"Oncorhynchus gorbuscha",-135.317078,59.452153,4,2025
"Oncorhynchus gorbuscha",-125.321707,50.044119,488,2025
"Oncorhynchus gorbuscha",-121.431153,49.384297,49,2025
"Oncorhynchus gorbuscha",-123.159369,49.7318,4,2025
"Oncorhynchus gorbuscha",-124.64435,49.419926,439,2025
"Oncorhynchus gorbuscha",-149.368287,60.182205,117,2025
"Oncorhynchus gorbuscha",-123.159272,49.731847,5,2025
"Oncorhynchus gorbuscha",-121.399942,48.072722,6,2025
"Oncorhynchus gorbuscha",-123.159303,49.73182,4,2025
"Oncorhynchus gorbuscha",-123.14605,49.739597,3493,2025
"Oncorhynchus gorbuscha",-120.308975,50.821548,3,2025
"Oncorhynchus gorbuscha",-131.643018,55.344061,14,2025
"Oncorhynchus gorbuscha",-122.520729,48.765571,3,2025
"Oncorhynchus gorbuscha",-130.0616,55.963253,14,2025
"Oncorhynchus gorbuscha",-124.371178,49.777762,14,2025
"Oncorhynchus gorbuscha",-121.915275,48.879197,8,2025
"Oncorhynchus gorbuscha",-122.085569,47.860883,NA,2025
"Oncorhynchus gorbuscha",-121.912043,48.879083,15,2025
"Oncorhynchus gorbuscha",-132.498665,55.748233,NA,2025
"Oncorhynchus gorbuscha",-128.048478,55.116939,4,2025
"Oncorhynchus gorbuscha",-121.976743,49.194332,15,2025
"Oncorhynchus gorbuscha",-123.159675,49.73168,19,2025
"Oncorhynchus gorbuscha",-121.396522,50.374017,11,2025
"Oncorhynchus gorbuscha",-121.394088,50.366417,7,2025
"Oncorhynchus gorbuscha",-121.396728,50.37403,14,2025
"Oncorhynchus gorbuscha",-123.308105,49.947687,4,2025
"Oncorhynchus gorbuscha",-121.396888,50.373828,14,2025
"Oncorhynchus gorbuscha",-121.394613,50.364708,6,2025
"Oncorhynchus gorbuscha",-123.307953,49.947605,5,2025
"Oncorhynchus gorbuscha",-134.42096,58.298539,NA,2025
"Oncorhynchus gorbuscha",-131.641603,55.342158,11,2025
"Oncorhynchus gorbuscha",-122.892363,49.497372,16,2025
"Oncorhynchus gorbuscha",-120.374167,50.692425,NA,2025
"Oncorhynchus gorbuscha",-120.431192,50.698575,NA,2025
"Oncorhynchus gorbuscha",-121.394042,50.368562,4,2025
"Oncorhynchus gorbuscha",-123.307542,49.943112,20,2025
"Oncorhynchus gorbuscha",-122.898017,47.688372,4,2025
"Oncorhynchus gorbuscha",-135.316313,57.04852,4,2025
"Oncorhynchus gorbuscha",-122.892657,49.497563,96,2025
"Oncorhynchus gorbuscha",-121.399125,50.381603,5,2025
"Oncorhynchus gorbuscha",-121.394097,50.368953,4,2025
"Oncorhynchus gorbuscha",-121.271175,48.669711,NA,2025
"Oncorhynchus gorbuscha",-121.39408,50.366363,6,2025
"Oncorhynchus gorbuscha",-125.150367,49.867042,14,2025
"Oncorhynchus gorbuscha",-121.396713,50.374037,14,2025
"Oncorhynchus gorbuscha",-121.39978,50.383362,16,2025
"Oncorhynchus gorbuscha",-122.063442,49.089589,185,2025
"Oncorhynchus gorbuscha",-123.968816,49.206177,254,2025
"Oncorhynchus gorbuscha",-121.395103,50.363563,12,2025
"Oncorhynchus gorbuscha",-122.07994,49.105342,9,2025
"Oncorhynchus gorbuscha",-124.267418,49.298176,4,2025
"Oncorhynchus gorbuscha",-121.399483,50.382928,62,2025
"Oncorhynchus gorbuscha",-121.394638,50.36473,14,2025
"Oncorhynchus gorbuscha",-123.308277,49.947473,24,2025
"Oncorhynchus gorbuscha",-123.97601,49.206662,73,2025
"Oncorhynchus gorbuscha",-123.308113,49.947625,4,2025
"Oncorhynchus gorbuscha",-131.529188,55.32743,4,2025
"Oncorhynchus gorbuscha",-121.394133,50.367783,49,2025
"Oncorhynchus gorbuscha",-121.904992,48.90388,4,2025
"Oncorhynchus gorbuscha",-121.399712,50.38325,23,2025
"Oncorhynchus gorbuscha",-122.031479,47.283199,20,2025
"Oncorhynchus gorbuscha",-122.897872,47.688145,6,2025
"Oncorhynchus gorbuscha",-121.396812,50.373925,12,2025
"Oncorhynchus gorbuscha",-123.020874,49.307525,15,2025
"Oncorhynchus gorbuscha",-122.290213,47.500488,39,2025
"Oncorhynchus gorbuscha",-127.87738,52.212307,5,2025
"Oncorhynchus gorbuscha",-127.257097,51.681186,NA,2025
"Oncorhynchus gorbuscha",-121.394578,50.365013,5,2025
"Oncorhynchus gorbuscha",-121.394653,50.364722,4,2025
"Oncorhynchus gorbuscha",-121.394745,50.369975,27,2025
"Oncorhynchus gorbuscha",-123.307297,49.94745,15,2025
"Oncorhynchus gorbuscha",-127.253942,51.679742,NA,2025
"Oncorhynchus gorbuscha",-122.032386,47.283465,20,2025
"Oncorhynchus gorbuscha",-123.976237,49.20679,100,2025
"Oncorhynchus gorbuscha",-121.398247,50.3747,45,2025
"Oncorhynchus gorbuscha",-121.394172,50.366812,47,2025
"Oncorhynchus gorbuscha",-121.396683,50.374047,14,2025
"Oncorhynchus gorbuscha",-123.306733,49.947195,4,2025
"Oncorhynchus gorbuscha",-121.973975,50.667408,4,2025
"Oncorhynchus gorbuscha",-125.298003,50.026567,20,2025
"Oncorhynchus gorbuscha",-121.394363,50.365455,5,2025
"Oncorhynchus gorbuscha",-121.39508,50.363555,10,2025
"Oncorhynchus gorbuscha",-123.308088,49.947662,4,2025
"Oncorhynchus gorbuscha",-123.146355,49.00346,15,2025
"Oncorhynchus gorbuscha",-123.307297,49.94743,5,2025
"Oncorhynchus gorbuscha",-121.395187,50.363408,53,2025
"Oncorhynchus gorbuscha",-127.234431,51.679103,NA,2025
"Oncorhynchus gorbuscha",-121.394112,50.36713,8,2025
"Oncorhynchus gorbuscha",-123.30812,49.94772,4,2025
"Oncorhynchus gorbuscha",-121.39965,50.384187,61,2025
"Oncorhynchus gorbuscha",-121.467583,49.36597,4,2025
